"fecha","id_local","id_articulo","venta","cantidad_vendida","precio_unitario","costo_de_venta","margen_bruto","porcentaje_descuento","local","articulo","categoria","tamaño_local","ubicacion_local"
"2024-04-20 00:00:00","Local_3","73","145.03","2","76.33","45.8","99.23","0.05","Sucursal CCI","ART_073","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","74","340.27","4","85.07","102.08","238.19","0","Sucursal CCI","ART_074","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","75","280.13","4","70.03","84.04","196.09","0","Sucursal CCI","ART_075","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","77","608","8","76","182.4","425.6","0","Sucursal CCI","ART_077","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","78","612.67","10","61.27","183.8","428.87","0","Sucursal CCI","ART_078","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","79","176.53","4","44.13","52.96","123.57","0","Sucursal CCI","ART_079","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","82","67.87","1","67.87","20.36","47.51","0","Sucursal CCI","ART_082","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","83","356.22","6","65.97","118.74","237.48","0.1","Sucursal CCI","ART_083","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","84","348.5","15","23.23","104.55","243.95","0","Sucursal CCI","ART_084","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","85","26.2","1","26.2","7.86","18.34","0","Sucursal CCI","ART_085","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","86","235.17","5","47.03","70.55","164.62","0","Sucursal CCI","ART_086","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_3","87","361.1","3","120.37","108.33","252.77","0","Sucursal CCI","ART_087","Belleza","grande","comercial"
"2024-04-20 00:00:00","Local_4","86","517.37","11","47.03","155.21","362.16","0","Sucursal Sur","ART_086","Belleza","pequeño","periferia"
"2024-04-20 00:00:00","Local_5","21","103.23","1","103.23","36.13","67.1","0","La Magdalena","ART_021","Textil","mediano","centro"
"2024-04-20 00:00:00","Local_5","39","253.72","2","126.86","126.86","126.86","0","La Magdalena","ART_039","Hogar","mediano","centro"
"2024-04-20 00:00:00","Local_5","45","212.74","1","212.74","106.37","106.37","0","La Magdalena","ART_045","Hogar","mediano","centro"
"2024-04-20 00:00:00","Local_5","68","43.36","1","43.36","19.51","23.85","0","La Magdalena","ART_068","Deportes","mediano","centro"
"2024-04-20 00:00:00","Local_5","77","76","1","76","22.8","53.2","0","La Magdalena","ART_077","Belleza","mediano","centro"
"2024-04-20 00:00:00","Local_5","78","122.53","2","61.27","36.76","85.77","0","La Magdalena","ART_078","Belleza","mediano","centro"
"2024-04-21 00:00:00","Local_1","28","305.74","3","101.91","107.01","198.73","0","Sucursal Norte","ART_028","Textil","mediano","periferia"
"2024-04-21 00:00:00","Local_1","63","465.16","4","116.29","209.32","255.84","0","Sucursal Norte","ART_063","Deportes","mediano","periferia"
"2024-04-21 00:00:00","Local_1","68","43.36","1","43.36","19.51","23.85","0","Sucursal Norte","ART_068","Deportes","mediano","periferia"
"2024-04-21 00:00:00","Local_1","77","152","2","76","45.6","106.4","0","Sucursal Norte","ART_077","Belleza","mediano","periferia"
"2024-04-21 00:00:00","Local_1","78","165.42","3","61.27","55.14","110.28","0.1","Sucursal Norte","ART_078","Belleza","mediano","periferia"
"2024-04-21 00:00:00","Local_2","5","772.81","1","813.48","488.09","284.72","0.05","Matriz","ART_005","Electrónica","grande","centro"
"2024-04-21 00:00:00","Local_2","11","708.17","1","708.17","424.9","283.27","0","Matriz","ART_011","Electrónica","grande","centro"
"2024-04-21 00:00:00","Local_2","18","306.23","2","161.17","112.82","193.41","0.05","Matriz","ART_018","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","19","129.97","1","129.97","45.49","84.48","0","Matriz","ART_019","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","20","112.4","1","112.4","39.34","73.06","0","Matriz","ART_020","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","21","206.46","2","103.23","72.26","134.2","0","Matriz","ART_021","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","22","214.34","2","107.17","75.02","139.32","0","Matriz","ART_022","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","23","107.51","1","119.46","41.81","65.7","0.1","Matriz","ART_023","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","24","294.99","3","122.91","129.06","165.93","0.2","Matriz","ART_024","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","25","162.03","1","162.03","56.71","105.32","0","Matriz","ART_025","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","26","161.91","1","161.91","56.67","105.24","0","Matriz","ART_026","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","27","214.8","2","107.4","75.18","139.62","0","Matriz","ART_027","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","28","101.91","1","101.91","35.67","66.24","0","Matriz","ART_028","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","29","103.23","1","103.23","36.13","67.1","0","Matriz","ART_029","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","30","211.6","2","105.8","74.06","137.54","0","Matriz","ART_030","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","31","92.93","1","103.26","36.14","56.79","0.1","Matriz","ART_031","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","32","110.23","1","116.03","40.61","69.62","0.05","Matriz","ART_032","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","33","169.43","2","89.17","62.42","107.01","0.05","Matriz","ART_033","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","35","144.13","1","151.71","53.1","91.03","0.05","Matriz","ART_035","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","36","159.37","1","159.37","55.78","103.59","0","Matriz","ART_036","Textil","grande","centro"
"2024-04-21 00:00:00","Local_2","37","117.8","1","117.8","58.9","58.9","0","Matriz","ART_037","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","38","88.92","2","46.8","46.8","42.12","0.05","Matriz","ART_038","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","39","405.95","4","126.86","253.72","152.23","0.2","Matriz","ART_039","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","43","67.6","1","67.6","33.8","33.8","0","Matriz","ART_043","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","46","98.9","1","98.9","49.45","49.45","0","Matriz","ART_046","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","48","84.73","1","94.14","47.07","37.66","0.1","Matriz","ART_048","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","49","97.58","1","97.58","48.79","48.79","0","Matriz","ART_049","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","51","166.36","1","166.36","83.18","83.18","0","Matriz","ART_051","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","52","95","1","105.56","52.78","42.22","0.1","Matriz","ART_052","Hogar","grande","centro"
"2024-04-21 00:00:00","Local_2","53","111.8","1","111.8","50.31","61.49","0","Matriz","ART_053","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","55","148.24","2","78.02","70.22","78.02","0.05","Matriz","ART_055","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","57","118.42","1","131.58","59.21","59.21","0.1","Matriz","ART_057","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","58","231.72","2","128.73","115.86","115.86","0.1","Matriz","ART_058","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","59","68.49","1","68.49","30.82","37.67","0","Matriz","ART_059","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","60","149.42","2","74.71","67.24","82.18","0","Matriz","ART_060","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","62","376.2","2","209","188.1","188.1","0.1","Matriz","ART_062","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","63","116.29","1","116.29","52.33","63.96","0","Matriz","ART_063","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","64","121.38","1","121.38","54.62","66.76","0","Matriz","ART_064","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","66","136.71","1","136.71","61.52","75.19","0","Matriz","ART_066","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","68","173.42","4","43.36","78.04","95.38","0","Matriz","ART_068","Deportes","grande","centro"
"2024-04-21 00:00:00","Local_2","71","691.13","7","98.73","207.34","483.79","0","Matriz","ART_071","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","73","229","3","76.33","68.7","160.3","0","Matriz","ART_073","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","74","425.33","5","85.07","127.6","297.73","0","Matriz","ART_074","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","75","350.17","5","70.03","105.05","245.12","0","Matriz","ART_075","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","76","75.33","1","75.33","22.6","52.73","0","Matriz","ART_076","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","77","684","9","76","205.2","478.8","0","Matriz","ART_077","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","78","716.82","13","61.27","238.94","477.88","0.1","Matriz","ART_078","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","79","220.67","5","44.13","66.2","154.47","0","Matriz","ART_079","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","80","68.53","1","68.53","20.56","47.97","0","Matriz","ART_080","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","82","135.73","2","67.87","40.72","95.01","0","Matriz","ART_082","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","83","415.59","7","65.97","138.53","277.06","0.1","Matriz","ART_083","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","84","46.47","2","23.23","13.94","32.53","0","Matriz","ART_084","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","85","52.4","2","26.2","15.72","36.68","0","Matriz","ART_085","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","86","282.2","6","47.03","84.66","197.54","0","Matriz","ART_086","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_2","87","481.47","4","120.37","144.44","337.03","0","Matriz","ART_087","Belleza","grande","centro"
"2024-04-21 00:00:00","Local_3","18","306.23","2","161.17","112.82","193.41","0.05","Sucursal CCI","ART_018","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","19","129.97","1","129.97","45.49","84.48","0","Sucursal CCI","ART_019","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","20","112.4","1","112.4","39.34","73.06","0","Sucursal CCI","ART_020","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","21","103.23","1","103.23","36.13","67.1","0","Sucursal CCI","ART_021","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","22","214.34","2","107.17","75.02","139.32","0","Sucursal CCI","ART_022","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","23","107.51","1","119.46","41.81","65.7","0.1","Sucursal CCI","ART_023","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","24","294.99","3","122.91","129.06","165.93","0.2","Sucursal CCI","ART_024","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","25","162.03","1","162.03","56.71","105.32","0","Sucursal CCI","ART_025","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","26","161.91","1","161.91","56.67","105.24","0","Sucursal CCI","ART_026","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","27","214.8","2","107.4","75.18","139.62","0","Sucursal CCI","ART_027","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","28","101.91","1","101.91","35.67","66.24","0","Sucursal CCI","ART_028","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","29","103.23","1","103.23","36.13","67.1","0","Sucursal CCI","ART_029","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","30","105.8","1","105.8","37.03","68.77","0","Sucursal CCI","ART_030","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","32","110.23","1","116.03","40.61","69.62","0.05","Sucursal CCI","ART_032","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","33","169.43","2","89.17","62.42","107.01","0.05","Sucursal CCI","ART_033","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","35","576.51","4","151.71","212.4","364.11","0.05","Sucursal CCI","ART_035","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","36","159.37","1","159.37","55.78","103.59","0","Sucursal CCI","ART_036","Textil","grande","comercial"
"2024-04-21 00:00:00","Local_3","37","117.8","1","117.8","58.9","58.9","0","Sucursal CCI","ART_037","Hogar","grande","comercial"
"2024-04-21 00:00:00","Local_3","38","88.92","2","46.8","46.8","42.12","0.05","Sucursal CCI","ART_038","Hogar","grande","comercial"
"2024-04-21 00:00:00","Local_3","43","67.6","1","67.6","33.8","33.8","0","Sucursal CCI","ART_043","Hogar","grande","comercial"
"2024-04-21 00:00:00","Local_3","48","84.73","1","94.14","47.07","37.66","0.1","Sucursal CCI","ART_048","Hogar","grande","comercial"
"2024-04-21 00:00:00","Local_3","49","97.58","1","97.58","48.79","48.79","0","Sucursal CCI","ART_049","Hogar","grande","comercial"
"2024-04-21 00:00:00","Local_3","51","166.36","1","166.36","83.18","83.18","0","Sucursal CCI","ART_051","Hogar","grande","comercial"
"2024-04-21 00:00:00","Local_3","52","95","1","105.56","52.78","42.22","0.1","Sucursal CCI","ART_052","Hogar","grande","comercial"
"2024-04-21 00:00:00","Local_3","55","148.24","2","78.02","70.22","78.02","0.05","Sucursal CCI","ART_055","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","58","115.86","1","128.73","57.93","57.93","0.1","Sucursal CCI","ART_058","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","59","68.49","1","68.49","30.82","37.67","0","Sucursal CCI","ART_059","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","60","149.42","2","74.71","67.24","82.18","0","Sucursal CCI","ART_060","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","62","376.2","2","209","188.1","188.1","0.1","Sucursal CCI","ART_062","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","63","116.29","1","116.29","52.33","63.96","0","Sucursal CCI","ART_063","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","64","121.38","1","121.38","54.62","66.76","0","Sucursal CCI","ART_064","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","66","136.71","1","136.71","61.52","75.19","0","Sucursal CCI","ART_066","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","68","130.07","3","43.36","58.53","71.54","0","Sucursal CCI","ART_068","Deportes","grande","comercial"
"2024-04-21 00:00:00","Local_3","71","592.4","6","98.73","177.72","414.68","0","Sucursal CCI","ART_071","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","73","152.67","2","76.33","45.8","106.87","0","Sucursal CCI","ART_073","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","74","340.27","4","85.07","102.08","238.19","0","Sucursal CCI","ART_074","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","75","280.13","4","70.03","84.04","196.09","0","Sucursal CCI","ART_075","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","77","608","8","76","182.4","425.6","0","Sucursal CCI","ART_077","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","78","606.54","11","61.27","202.18","404.36","0.1","Sucursal CCI","ART_078","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","79","176.53","4","44.13","52.96","123.57","0","Sucursal CCI","ART_079","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","82","67.87","1","67.87","20.36","47.51","0","Sucursal CCI","ART_082","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","83","356.22","6","65.97","118.74","237.48","0.1","Sucursal CCI","ART_083","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","84","23.23","1","23.23","6.97","16.26","0","Sucursal CCI","ART_084","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","85","26.2","1","26.2","7.86","18.34","0","Sucursal CCI","ART_085","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","86","235.17","5","47.03","70.55","164.62","0","Sucursal CCI","ART_086","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_3","87","361.1","3","120.37","108.33","252.77","0","Sucursal CCI","ART_087","Belleza","grande","comercial"
"2024-04-21 00:00:00","Local_4","47","85.77","1","90.28","45.14","40.63","0.05","Sucursal Sur","ART_047","Hogar","pequeño","periferia"
"2024-04-21 00:00:00","Local_4","74","170.13","2","85.07","51.04","119.09","0","Sucursal Sur","ART_074","Belleza","pequeño","periferia"
"2024-04-21 00:00:00","Local_4","78","55.14","1","61.27","18.38","36.76","0.1","Sucursal Sur","ART_078","Belleza","pequeño","periferia"
"2024-04-21 00:00:00","Local_5","39","101.49","1","126.86","63.43","38.06","0.2","La Magdalena","ART_039","Hogar","mediano","centro"
"2024-04-21 00:00:00","Local_5","61","100","1","105.27","47.37","52.63","0.05","La Magdalena","ART_061","Deportes","mediano","centro"
"2024-04-21 00:00:00","Local_5","68","43.36","1","43.36","19.51","23.85","0","La Magdalena","ART_068","Deportes","mediano","centro"
"2024-04-21 00:00:00","Local_5","77","76","1","76","22.8","53.2","0","La Magdalena","ART_077","Belleza","mediano","centro"
"2024-04-21 00:00:00","Local_5","78","165.42","3","61.27","55.14","110.28","0.1","La Magdalena","ART_078","Belleza","mediano","centro"
"2024-04-22 00:00:00","Local_1","1","736.52","1","736.52","441.91","294.61","0","Sucursal Norte","ART_001","Electrónica","mediano","periferia"
"2024-04-22 00:00:00","Local_1","71","592.4","6","98.73","177.72","414.68","0","Sucursal Norte","ART_071","Belleza","mediano","periferia"
"2024-04-22 00:00:00","Local_1","73","152.67","2","76.33","45.8","106.87","0","Sucursal Norte","ART_073","Belleza","mediano","periferia"
"2024-04-22 00:00:00","Local_1","78","61.27","1","61.27","18.38","42.89","0","Sucursal Norte","ART_078","Belleza","mediano","periferia"
"2024-04-22 00:00:00","Local_1","86","380.97","9","47.03","126.99","253.98","0.1","Sucursal Norte","ART_086","Belleza","mediano","periferia"
"2024-04-22 00:00:00","Local_2","3","1093.7","2","546.85","656.22","437.48","0","Matriz","ART_003","Electrónica","grande","centro"
"2024-04-22 00:00:00","Local_2","18","161.17","1","161.17","56.41","104.76","0","Matriz","ART_018","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","20","112.4","1","112.4","39.34","73.06","0","Matriz","ART_020","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","21","98.07","1","103.23","36.13","61.94","0.05","Matriz","ART_021","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","22","107.17","1","107.17","37.51","69.66","0","Matriz","ART_022","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","24","122.91","1","122.91","43.02","79.89","0","Matriz","ART_024","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","25","162.03","1","162.03","56.71","105.32","0","Matriz","ART_025","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","26","145.72","1","161.91","56.67","89.05","0.1","Matriz","ART_026","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","27","537","5","107.4","187.95","349.05","0","Matriz","ART_027","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","28","101.91","1","101.91","35.67","66.24","0","Matriz","ART_028","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","30","105.8","1","105.8","37.03","68.77","0","Matriz","ART_030","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","32","116.03","1","116.03","40.61","75.42","0","Matriz","ART_032","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","33","89.17","1","89.17","31.21","57.96","0","Matriz","ART_033","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","36","151.4","1","159.37","55.78","95.62","0.05","Matriz","ART_036","Textil","grande","centro"
"2024-04-22 00:00:00","Local_2","38","46.8","1","46.8","23.4","23.4","0","Matriz","ART_038","Hogar","grande","centro"
"2024-04-22 00:00:00","Local_2","43","60.84","1","67.6","33.8","27.04","0.1","Matriz","ART_043","Hogar","grande","centro"
"2024-04-22 00:00:00","Local_2","49","97.58","1","97.58","48.79","48.79","0","Matriz","ART_049","Hogar","grande","centro"
"2024-04-22 00:00:00","Local_2","55","78.02","1","78.02","35.11","42.91","0","Matriz","ART_055","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","58","128.73","1","128.73","57.93","70.8","0","Matriz","ART_058","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","60","74.71","1","74.71","33.62","41.09","0","Matriz","ART_060","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","62","209","1","209","94.05","114.95","0","Matriz","ART_062","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","63","116.29","1","116.29","52.33","63.96","0","Matriz","ART_063","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","64","97.1","1","121.38","54.62","42.48","0.2","Matriz","ART_064","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","66","136.71","1","136.71","61.52","75.19","0","Matriz","ART_066","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","68","130.07","3","43.36","58.53","71.54","0","Matriz","ART_068","Deportes","grande","centro"
"2024-04-22 00:00:00","Local_2","71","394.93","4","98.73","118.48","276.45","0","Matriz","ART_071","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","73","76.33","1","76.33","22.9","53.43","0","Matriz","ART_073","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","74","255.2","3","85.07","76.56","178.64","0","Matriz","ART_074","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","75","189.09","3","70.03","63.03","126.06","0.1","Matriz","ART_075","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","77","505.4","7","76","159.6","345.8","0.05","Matriz","ART_077","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","78","490.13","8","61.27","147.04","343.09","0","Matriz","ART_078","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","79","132.4","3","44.13","39.72","92.68","0","Matriz","ART_079","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","83","263.87","4","65.97","79.16","184.71","0","Matriz","ART_083","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","86","211.65","5","47.03","70.55","141.1","0.1","Matriz","ART_086","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_2","87","228.7","2","120.37","72.22","156.48","0.05","Matriz","ART_087","Belleza","grande","centro"
"2024-04-22 00:00:00","Local_3","17","1440.39","2","758.1","909.72","530.67","0.05","Sucursal CCI","ART_017","Electrónica","grande","comercial"
"2024-04-22 00:00:00","Local_3","18","161.17","1","161.17","56.41","104.76","0","Sucursal CCI","ART_018","Textil","grande","comercial"
"2024-04-22 00:00:00","Local_3","21","98.07","1","103.23","36.13","61.94","0.05","Sucursal CCI","ART_021","Textil","grande","comercial"
"2024-04-22 00:00:00","Local_3","22","107.17","1","107.17","37.51","69.66","0","Sucursal CCI","ART_022","Textil","grande","comercial"
"2024-04-22 00:00:00","Local_3","24","122.91","1","122.91","43.02","79.89","0","Sucursal CCI","ART_024","Textil","grande","comercial"
"2024-04-22 00:00:00","Local_3","27","107.4","1","107.4","37.59","69.81","0","Sucursal CCI","ART_027","Textil","grande","comercial"
"2024-04-22 00:00:00","Local_3","30","105.8","1","105.8","37.03","68.77","0","Sucursal CCI","ART_030","Textil","grande","comercial"
"2024-04-22 00:00:00","Local_3","33","89.17","1","89.17","31.21","57.96","0","Sucursal CCI","ART_033","Textil","grande","comercial"
"2024-04-22 00:00:00","Local_3","38","46.8","1","46.8","23.4","23.4","0","Sucursal CCI","ART_038","Hogar","grande","comercial"
"2024-04-22 00:00:00","Local_3","43","60.84","1","67.6","33.8","27.04","0.1","Sucursal CCI","ART_043","Hogar","grande","comercial"
"2024-04-22 00:00:00","Local_3","55","78.02","1","78.02","35.11","42.91","0","Sucursal CCI","ART_055","Deportes","grande","comercial"
"2024-04-22 00:00:00","Local_3","60","74.71","1","74.71","33.62","41.09","0","Sucursal CCI","ART_060","Deportes","grande","comercial"
"2024-04-22 00:00:00","Local_3","62","209","1","209","94.05","114.95","0","Sucursal CCI","ART_062","Deportes","grande","comercial"
"2024-04-22 00:00:00","Local_3","68","86.71","2","43.36","39.02","47.69","0","Sucursal CCI","ART_068","Deportes","grande","comercial"
"2024-04-22 00:00:00","Local_3","71","296.2","3","98.73","88.86","207.34","0","Sucursal CCI","ART_071","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","74","170.13","2","85.07","51.04","119.09","0","Sucursal CCI","ART_074","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","75","126.06","2","70.03","42.02","84.04","0.1","Sucursal CCI","ART_075","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","77","433.2","6","76","136.8","296.4","0.05","Sucursal CCI","ART_077","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","78","428.87","7","61.27","128.66","300.21","0","Sucursal CCI","ART_078","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","79","88.27","2","44.13","26.48","61.79","0","Sucursal CCI","ART_079","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","83","197.9","3","65.97","59.37","138.53","0","Sucursal CCI","ART_083","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","86","169.32","4","47.03","56.44","112.88","0.1","Sucursal CCI","ART_086","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_3","87","114.35","1","120.37","36.11","78.24","0.05","Sucursal CCI","ART_087","Belleza","grande","comercial"
"2024-04-22 00:00:00","Local_5","38","93.6","2","46.8","46.8","46.8","0","La Magdalena","ART_038","Hogar","mediano","centro"
"2024-04-22 00:00:00","Local_5","78","61.27","1","61.27","18.38","42.89","0","La Magdalena","ART_078","Belleza","mediano","centro"
"2024-04-23 00:00:00","Local_1","78","61.27","1","61.27","18.38","42.89","0","Sucursal Norte","ART_078","Belleza","mediano","periferia"
"2024-04-23 00:00:00","Local_2","18","161.17","1","161.17","56.41","104.76","0","Matriz","ART_018","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","20","112.4","1","112.4","39.34","73.06","0","Matriz","ART_020","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","21","98.07","1","103.23","36.13","61.94","0.05","Matriz","ART_021","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","22","107.17","1","107.17","37.51","69.66","0","Matriz","ART_022","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","24","122.91","1","122.91","43.02","79.89","0","Matriz","ART_024","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","25","162.03","1","162.03","56.71","105.32","0","Matriz","ART_025","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","27","107.4","1","107.4","37.59","69.81","0","Matriz","ART_027","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","28","101.91","1","101.91","35.67","66.24","0","Matriz","ART_028","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","29","92.91","1","103.23","36.13","56.78","0.1","Matriz","ART_029","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","30","100.51","1","105.8","37.03","63.48","0.05","Matriz","ART_030","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","32","116.03","1","116.03","40.61","75.42","0","Matriz","ART_032","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","33","89.17","1","89.17","31.21","57.96","0","Matriz","ART_033","Textil","grande","centro"
"2024-04-23 00:00:00","Local_2","36","159.37","1","159.37","55.78","103.59","0","Matriz","ART_036","Textil","grande","centro"
